modelo;modo;genotipo_avaliado;fold;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
svm;por_genotipo;BR16;1;treino;1877;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1880;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1881;B4_BR16_IRR_REP_RECUP00005.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1883;B4_BR16_IRR_REP_RECUP00007.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1884;B4_BR16_NIRR_REP_RECUP00000.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1885;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1886;B4_BR16_NIRR_REP_RECUP00002.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1888;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1889;B4_BR16_NIRR_REP_RECUP00005.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1890;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;treino;1891;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;6;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;12;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;13;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;14;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;17;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;21;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;25;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;26;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;33;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;42;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;54;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;55;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;56;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;1;teste;198;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;204;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;205;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;206;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;209;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;213;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;217;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;218;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;225;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;234;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;246;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;247;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;248;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;1;teste;390;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;396;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;397;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;398;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;401;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;405;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;409;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;410;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;417;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;426;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;438;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;439;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;440;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D03M;manha;D03
svm;por_genotipo;BR16;1;teste;582;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;588;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;589;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;590;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;593;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;597;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;601;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;602;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;609;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;618;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;630;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;631;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;632;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D03T;tarde;D03
svm;por_genotipo;BR16;1;teste;774;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;780;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;781;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;782;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;785;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;789;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;793;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;794;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;801;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;810;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;822;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;823;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;824;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D04M;manha;D04
svm;por_genotipo;BR16;1;teste;966;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;972;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;973;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;974;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;977;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;981;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;985;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;986;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;993;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;1002;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;1014;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;1015;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;1016;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D05M;manha;D05
svm;por_genotipo;BR16;1;teste;1158;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1164;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1165;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1166;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1169;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1173;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1177;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1178;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1185;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1194;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1206;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1207;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1208;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D06M;manha;D06
svm;por_genotipo;BR16;1;teste;1346;B1_BR16_IRR_REP_RECUP00002.asd;B1;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1350;B1_BR16_IRR_REP_RECUP00006.asd;B1;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1351;B1_BR16_IRR_REP_RECUP00007.asd;B1;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1362;B2_BR16_IRR_REP_RECUP00002.asd;B2;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1364;B2_BR16_IRR_REP_RECUP00004.asd;B2;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1371;B2_BR16_NIRR_REP_RECUP00003.asd;B2;BR16;NIRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1374;B2_BR16_NIRR_REP_RECUP00006.asd;B2;BR16;NIRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1384;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1391;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1394;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1395;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1398;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1403;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D09M;manha;D09
svm;por_genotipo;BR16;1;teste;1542;B1_BR16_IRR_REP_RECUP00002.asd;B1;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1546;B1_BR16_IRR_REP_RECUP00006.asd;B1;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1547;B1_BR16_IRR_REP_RECUP00007.asd;B1;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1558;B2_BR16_IRR_REP_RECUP00002.asd;B2;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1560;B2_BR16_IRR_REP_RECUP00004.asd;B2;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1568;B2_BR16_NIRR_REP_RECUP00012.asd;B2;BR16;NIRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1571;B2_BR16_NIRR_REP_RECUP00015.asd;B2;BR16;NIRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1580;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1587;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1590;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1591;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1594;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1599;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D09T;tarde;D09
svm;por_genotipo;BR16;1;teste;1734;B1_BR16_IRR_REP_RECUP00002.asd;B1;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1738;B1_BR16_IRR_REP_RECUP00006.asd;B1;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1739;B1_BR16_IRR_REP_RECUP00007.asd;B1;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1782;B2_BR16_IRR_REP_RECUP00002.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1784;B2_BR16_IRR_REP_RECUP00004.asd;B2;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1791;B2_BR16_NIRR_REP_RECUP00003.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1794;B2_BR16_NIRR_REP_RECUP00006.asd;B2;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1836;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1843;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1878;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1879;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1882;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D10M;manha;D10
svm;por_genotipo;BR16;1;teste;1887;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D10M;manha;D10
svm;por_genotipo;BR16;2;treino;1;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;2;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;5;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;6;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;7;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;8;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;9;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;10;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;12;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;13;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;14;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;15;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;16;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;17;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;18;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;20;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;21;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;22;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;23;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;25;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;26;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;27;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;28;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;30;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;31;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;32;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;33;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;34;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;35;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;36;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;37;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;38;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;40;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;42;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;43;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;44;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;45;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;46;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;47;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;48;B4_BR16_IRRIG_REPROD00000.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;49;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;52;B4_BR16_IRRIG_REPROD00004.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;53;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;54;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;55;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;56;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;57;B4_BR16_NIRRIG_REPROD00001.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;58;B4_BR16_NIRRIG_REPROD00002.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;59;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;60;B4_BR16_NIRRIG_REPROD00004.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;62;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D02M;manha;D02
svm;por_genotipo;BR16;2;treino;193;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;194;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;197;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;198;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;199;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;200;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;201;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;202;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;204;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02T;tarde;D02
svm;por_genotipo;BR16;2;treino;205;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02T;tarde;D02
