cenario;dia;seed;genotipo_teste;classe_real_nirrig;classe_predita_nirrig;score_nirrig
EMB48+CD202→BR16;D09;45;BR16;0;0;0.41
EMB48+CD202→BR16;D09;45;BR16;0;0;0.308
EMB48+CD202→BR16;D09;45;BR16;0;0;0.16
EMB48+CD202→BR16;D09;45;BR16;0;1;0.958
EMB48+CD202→BR16;D09;45;BR16;1;0;0.21
EMB48+CD202→BR16;D09;45;BR16;1;0;0.212
EMB48+CD202→BR16;D09;45;BR16;1;0;0.228
EMB48+CD202→BR16;D09;45;BR16;1;0;0.304
EMB48+CD202→BR16;D09;45;BR16;1;0;0.088
EMB48+CD202→BR16;D09;45;BR16;1;0;0.066
EMB48+CD202→BR16;D09;45;BR16;1;0;0.156
EMB48+CD202→BR16;D09;45;BR16;1;0;0.144
EMB48+CD202→BR16;D09;45;BR16;0;0;0.0
EMB48+CD202→BR16;D09;45;BR16;0;0;0.0
EMB48+CD202→BR16;D09;45;BR16;0;0;0.0
EMB48+CD202→BR16;D09;45;BR16;0;0;0.0
EMB48+CD202→BR16;D09;45;BR16;0;0;0.016
EMB48+CD202→BR16;D09;45;BR16;0;0;0.02
EMB48+CD202→BR16;D09;45;BR16;0;0;0.024
EMB48+CD202→BR16;D09;45;BR16;0;0;0.026
EMB48+CD202→BR16;D09;45;BR16;1;0;0.362
EMB48+CD202→BR16;D09;45;BR16;1;0;0.372
EMB48+CD202→BR16;D09;45;BR16;1;1;0.522
EMB48+CD202→BR16;D09;45;BR16;1;0;0.38
EMB48+CD202→BR16;D09;45;BR16;1;1;0.608
EMB48+CD202→BR16;D09;45;BR16;1;1;0.618
EMB48+CD202→BR16;D09;45;BR16;1;1;0.518
EMB48+CD202→BR16;D09;45;BR16;1;1;0.54
EMB48+CD202→BR16;D09;46;BR16;0;0;0.014
EMB48+CD202→BR16;D09;46;BR16;0;0;0.044
EMB48+CD202→BR16;D09;46;BR16;0;0;0.08
EMB48+CD202→BR16;D09;46;BR16;0;0;0.104
EMB48+CD202→BR16;D09;46;BR16;0;0;0.312
EMB48+CD202→BR16;D09;46;BR16;0;0;0.318
EMB48+CD202→BR16;D09;46;BR16;0;0;0.312
EMB48+CD202→BR16;D09;46;BR16;0;0;0.4
EMB48+CD202→BR16;D09;46;BR16;1;0;0.442
EMB48+CD202→BR16;D09;46;BR16;1;0;0.422
EMB48+CD202→BR16;D09;46;BR16;1;0;0.44
EMB48+CD202→BR16;D09;46;BR16;1;0;0.44
EMB48+CD202→BR16;D09;46;BR16;1;1;0.996
EMB48+CD202→BR16;D09;46;BR16;1;1;0.996
EMB48+CD202→BR16;D09;46;BR16;1;1;0.996
EMB48+CD202→BR16;D09;46;BR16;1;1;0.996
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;1;0.892
EMB48+CD202→BR16;D09;46;BR16;0;1;0.892
EMB48+CD202→BR16;D09;46;BR16;0;1;0.91
EMB48+CD202→BR16;D09;46;BR16;0;1;0.872
EMB48+CD202→BR16;D09;46;BR16;1;0;0.418
EMB48+CD202→BR16;D09;46;BR16;1;0;0.416
EMB48+CD202→BR16;D09;46;BR16;1;0;0.41
EMB48+CD202→BR16;D09;46;BR16;1;0;0.41
EMB48+CD202→BR16;D09;46;BR16;1;0;0.228
EMB48+CD202→BR16;D09;46;BR16;1;0;0.228
EMB48+CD202→BR16;D09;46;BR16;1;0;0.268
EMB48+CD202→BR16;D09;46;BR16;1;0;0.348
EMB48+CD202→BR16;D09;46;BR16;0;0;0.064
EMB48+CD202→BR16;D09;46;BR16;0;0;0.06
EMB48+CD202→BR16;D09;46;BR16;0;0;0.064
EMB48+CD202→BR16;D09;46;BR16;0;0;0.002
EMB48+CD202→BR16;D09;46;BR16;0;0;0.384
EMB48+CD202→BR16;D09;46;BR16;0;0;0.298
EMB48+CD202→BR16;D09;46;BR16;0;0;0.174
EMB48+CD202→BR16;D09;46;BR16;0;1;0.962
EMB48+CD202→BR16;D09;46;BR16;1;0;0.248
EMB48+CD202→BR16;D09;46;BR16;1;0;0.252
EMB48+CD202→BR16;D09;46;BR16;1;0;0.272
EMB48+CD202→BR16;D09;46;BR16;1;0;0.338
EMB48+CD202→BR16;D09;46;BR16;1;0;0.122
EMB48+CD202→BR16;D09;46;BR16;1;0;0.088
EMB48+CD202→BR16;D09;46;BR16;1;0;0.192
EMB48+CD202→BR16;D09;46;BR16;1;0;0.158
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.0
EMB48+CD202→BR16;D09;46;BR16;0;0;0.02
EMB48+CD202→BR16;D09;46;BR16;0;0;0.026
EMB48+CD202→BR16;D09;46;BR16;0;0;0.024
EMB48+CD202→BR16;D09;46;BR16;0;0;0.026
EMB48+CD202→BR16;D09;46;BR16;1;0;0.4
EMB48+CD202→BR16;D09;46;BR16;1;0;0.42
EMB48+CD202→BR16;D09;46;BR16;1;1;0.574
EMB48+CD202→BR16;D09;46;BR16;1;0;0.43
EMB48+CD202→BR16;D09;46;BR16;1;1;0.664
EMB48+CD202→BR16;D09;46;BR16;1;1;0.662
EMB48+CD202→BR16;D09;46;BR16;1;1;0.57
EMB48+CD202→BR16;D09;46;BR16;1;1;0.582
BR16+EMB48→CD202;D09;42;CD202;0;0;0.014
BR16+EMB48→CD202;D09;42;CD202;0;0;0.014
BR16+EMB48→CD202;D09;42;CD202;0;0;0.014
BR16+EMB48→CD202;D09;42;CD202;0;0;0.01
BR16+EMB48→CD202;D09;42;CD202;0;0;0.446
BR16+EMB48→CD202;D09;42;CD202;0;0;0.398
BR16+EMB48→CD202;D09;42;CD202;0;0;0.088
BR16+EMB48→CD202;D09;42;CD202;0;0;0.052
BR16+EMB48→CD202;D09;42;CD202;0;0;0.004
BR16+EMB48→CD202;D09;42;CD202;0;0;0.004
BR16+EMB48→CD202;D09;42;CD202;0;0;0.002
BR16+EMB48→CD202;D09;42;CD202;0;0;0.002
BR16+EMB48→CD202;D09;42;CD202;1;1;0.856
BR16+EMB48→CD202;D09;42;CD202;1;1;0.966
BR16+EMB48→CD202;D09;42;CD202;1;1;0.992
BR16+EMB48→CD202;D09;42;CD202;1;1;0.994
BR16+EMB48→CD202;D09;42;CD202;1;1;0.994
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;0;0;0.144
BR16+EMB48→CD202;D09;42;CD202;0;0;0.138
BR16+EMB48→CD202;D09;42;CD202;0;0;0.098
BR16+EMB48→CD202;D09;42;CD202;0;0;0.122
BR16+EMB48→CD202;D09;42;CD202;0;0;0.062
BR16+EMB48→CD202;D09;42;CD202;0;0;0.066
BR16+EMB48→CD202;D09;42;CD202;0;0;0.064
BR16+EMB48→CD202;D09;42;CD202;0;0;0.072
BR16+EMB48→CD202;D09;42;CD202;1;1;0.86
BR16+EMB48→CD202;D09;42;CD202;1;1;0.976
BR16+EMB48→CD202;D09;42;CD202;1;1;0.974
BR16+EMB48→CD202;D09;42;CD202;1;1;0.984
BR16+EMB48→CD202;D09;42;CD202;1;1;0.996
BR16+EMB48→CD202;D09;42;CD202;1;1;0.994
BR16+EMB48→CD202;D09;42;CD202;1;1;0.988
BR16+EMB48→CD202;D09;42;CD202;1;1;0.982
BR16+EMB48→CD202;D09;42;CD202;0;0;0.346
BR16+EMB48→CD202;D09;42;CD202;0;0;0.06
BR16+EMB48→CD202;D09;42;CD202;0;0;0.058
BR16+EMB48→CD202;D09;42;CD202;0;0;0.004
BR16+EMB48→CD202;D09;42;CD202;0;0;0.26
BR16+EMB48→CD202;D09;42;CD202;0;0;0.3
BR16+EMB48→CD202;D09;42;CD202;0;0;0.304
BR16+EMB48→CD202;D09;42;CD202;0;0;0.304
BR16+EMB48→CD202;D09;42;CD202;1;1;0.698
BR16+EMB48→CD202;D09;42;CD202;1;1;0.906
BR16+EMB48→CD202;D09;42;CD202;1;1;0.928
BR16+EMB48→CD202;D09;42;CD202;1;1;0.99
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;1;1;1.0
BR16+EMB48→CD202;D09;42;CD202;0;0;0.0
BR16+EMB48→CD202;D09;42;CD202;0;0;0.0
BR16+EMB48→CD202;D09;42;CD202;0;0;0.0
BR16+EMB48→CD202;D09;42;CD202;0;0;0.0
BR16+EMB48→CD202;D09;42;CD202;0;1;0.67
BR16+EMB48→CD202;D09;42;CD202;0;1;0.592
BR16+EMB48→CD202;D09;42;CD202;0;1;0.554
BR16+EMB48→CD202;D09;42;CD202;0;1;0.522
BR16+EMB48→CD202;D09;42;CD202;1;1;0.582
BR16+EMB48→CD202;D09;42;CD202;1;1;0.538
BR16+EMB48→CD202;D09;42;CD202;1;1;0.548
BR16+EMB48→CD202;D09;42;CD202;1;1;0.552
BR16+EMB48→CD202;D09;42;CD202;1;1;0.546
BR16+EMB48→CD202;D09;42;CD202;1;1;0.812
BR16+EMB48→CD202;D09;42;CD202;1;1;0.898
BR16+EMB48→CD202;D09;42;CD202;1;1;0.982
BR16+EMB48→CD202;D09;43;CD202;0;0;0.022
BR16+EMB48→CD202;D09;43;CD202;0;0;0.022
BR16+EMB48→CD202;D09;43;CD202;0;0;0.022
BR16+EMB48→CD202;D09;43;CD202;0;0;0.022
BR16+EMB48→CD202;D09;43;CD202;0;0;0.456
BR16+EMB48→CD202;D09;43;CD202;0;0;0.39
BR16+EMB48→CD202;D09;43;CD202;0;0;0.048
BR16+EMB48→CD202;D09;43;CD202;0;0;0.022
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;1;1;0.836
BR16+EMB48→CD202;D09;43;CD202;1;1;0.976
BR16+EMB48→CD202;D09;43;CD202;1;1;0.998
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;0.994
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.15
BR16+EMB48→CD202;D09;43;CD202;0;0;0.148
BR16+EMB48→CD202;D09;43;CD202;0;0;0.102
BR16+EMB48→CD202;D09;43;CD202;0;0;0.126
BR16+EMB48→CD202;D09;43;CD202;0;0;0.074
BR16+EMB48→CD202;D09;43;CD202;0;0;0.076
BR16+EMB48→CD202;D09;43;CD202;0;0;0.064
BR16+EMB48→CD202;D09;43;CD202;0;0;0.072
BR16+EMB48→CD202;D09;43;CD202;1;1;0.878
BR16+EMB48→CD202;D09;43;CD202;1;1;0.988
BR16+EMB48→CD202;D09;43;CD202;1;1;0.99
BR16+EMB48→CD202;D09;43;CD202;1;1;0.992
BR16+EMB48→CD202;D09;43;CD202;1;1;0.996
BR16+EMB48→CD202;D09;43;CD202;1;1;0.994
BR16+EMB48→CD202;D09;43;CD202;1;1;0.994
BR16+EMB48→CD202;D09;43;CD202;1;1;0.986
BR16+EMB48→CD202;D09;43;CD202;0;0;0.324
BR16+EMB48→CD202;D09;43;CD202;0;0;0.03
BR16+EMB48→CD202;D09;43;CD202;0;0;0.028
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.296
BR16+EMB48→CD202;D09;43;CD202;0;0;0.342
BR16+EMB48→CD202;D09;43;CD202;0;0;0.348
BR16+EMB48→CD202;D09;43;CD202;0;0;0.348
BR16+EMB48→CD202;D09;43;CD202;1;1;0.652
BR16+EMB48→CD202;D09;43;CD202;1;1;0.9
BR16+EMB48→CD202;D09;43;CD202;1;1;0.952
BR16+EMB48→CD202;D09;43;CD202;1;1;0.992
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;1;1;1.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;0;0.0
BR16+EMB48→CD202;D09;43;CD202;0;1;0.692
BR16+EMB48→CD202;D09;43;CD202;0;1;0.634
BR16+EMB48→CD202;D09;43;CD202;0;1;0.578
BR16+EMB48→CD202;D09;43;CD202;0;1;0.538
BR16+EMB48→CD202;D09;43;CD202;1;1;0.534
BR16+EMB48→CD202;D09;43;CD202;1;0;0.482
BR16+EMB48→CD202;D09;43;CD202;1;0;0.486
BR16+EMB48→CD202;D09;43;CD202;1;1;0.508
BR16+EMB48→CD202;D09;43;CD202;1;0;0.488
BR16+EMB48→CD202;D09;43;CD202;1;1;0.828
BR16+EMB48→CD202;D09;43;CD202;1;1;0.914
BR16+EMB48→CD202;D09;43;CD202;1;1;0.988
BR16+EMB48→CD202;D09;44;CD202;0;0;0.02
BR16+EMB48→CD202;D09;44;CD202;0;0;0.018
BR16+EMB48→CD202;D09;44;CD202;0;0;0.018
BR16+EMB48→CD202;D09;44;CD202;0;0;0.016
BR16+EMB48→CD202;D09;44;CD202;0;0;0.496
BR16+EMB48→CD202;D09;44;CD202;0;0;0.444
BR16+EMB48→CD202;D09;44;CD202;0;0;0.052
BR16+EMB48→CD202;D09;44;CD202;0;0;0.03
BR16+EMB48→CD202;D09;44;CD202;0;0;0.002
BR16+EMB48→CD202;D09;44;CD202;0;0;0.002
BR16+EMB48→CD202;D09;44;CD202;0;0;0.002
BR16+EMB48→CD202;D09;44;CD202;0;0;0.002
BR16+EMB48→CD202;D09;44;CD202;1;1;0.844
BR16+EMB48→CD202;D09;44;CD202;1;1;0.976
BR16+EMB48→CD202;D09;44;CD202;1;1;0.998
BR16+EMB48→CD202;D09;44;CD202;1;1;1.0
BR16+EMB48→CD202;D09;44;CD202;1;1;0.992
BR16+EMB48→CD202;D09;44;CD202;1;1;0.998
BR16+EMB48→CD202;D09;44;CD202;1;1;0.998
BR16+EMB48→CD202;D09;44;CD202;1;1;0.998
BR16+EMB48→CD202;D09;44;CD202;0;0;0.146
BR16+EMB48→CD202;D09;44;CD202;0;0;0.146
BR16+EMB48→CD202;D09;44;CD202;0;0;0.114
BR16+EMB48→CD202;D09;44;CD202;0;0;0.128
BR16+EMB48→CD202;D09;44;CD202;0;0;0.064
BR16+EMB48→CD202;D09;44;CD202;0;0;0.066
BR16+EMB48→CD202;D09;44;CD202;0;0;0.064
BR16+EMB48→CD202;D09;44;CD202;0;0;0.07
BR16+EMB48→CD202;D09;44;CD202;1;1;0.874
BR16+EMB48→CD202;D09;44;CD202;1;1;0.986
BR16+EMB48→CD202;D09;44;CD202;1;1;0.986
BR16+EMB48→CD202;D09;44;CD202;1;1;0.992
BR16+EMB48→CD202;D09;44;CD202;1;1;0.996
BR16+EMB48→CD202;D09;44;CD202;1;1;0.988
BR16+EMB48→CD202;D09;44;CD202;1;1;0.99
BR16+EMB48→CD202;D09;44;CD202;1;1;0.982
BR16+EMB48→CD202;D09;44;CD202;0;0;0.374
BR16+EMB48→CD202;D09;44;CD202;0;0;0.044
BR16+EMB48→CD202;D09;44;CD202;0;0;0.038
BR16+EMB48→CD202;D09;44;CD202;0;0;0.002
BR16+EMB48→CD202;D09;44;CD202;0;0;0.348
BR16+EMB48→CD202;D09;44;CD202;0;0;0.38
BR16+EMB48→CD202;D09;44;CD202;0;0;0.38
BR16+EMB48→CD202;D09;44;CD202;0;0;0.38
BR16+EMB48→CD202;D09;44;CD202;1;1;0.676
BR16+EMB48→CD202;D09;44;CD202;1;1;0.926
BR16+EMB48→CD202;D09;44;CD202;1;1;0.944
BR16+EMB48→CD202;D09;44;CD202;1;1;0.988
BR16+EMB48→CD202;D09;44;CD202;1;1;1.0
BR16+EMB48→CD202;D09;44;CD202;1;1;1.0
BR16+EMB48→CD202;D09;44;CD202;1;1;1.0
BR16+EMB48→CD202;D09;44;CD202;1;1;1.0
BR16+EMB48→CD202;D09;44;CD202;0;0;0.0
BR16+EMB48→CD202;D09;44;CD202;0;0;0.0
BR16+EMB48→CD202;D09;44;CD202;0;0;0.0
BR16+EMB48→CD202;D09;44;CD202;0;0;0.0
BR16+EMB48→CD202;D09;44;CD202;0;1;0.64
BR16+EMB48→CD202;D09;44;CD202;0;1;0.6
BR16+EMB48→CD202;D09;44;CD202;0;1;0.568
BR16+EMB48→CD202;D09;44;CD202;0;1;0.54
BR16+EMB48→CD202;D09;44;CD202;1;0;0.486
BR16+EMB48→CD202;D09;44;CD202;1;0;0.444
BR16+EMB48→CD202;D09;44;CD202;1;0;0.444
BR16+EMB48→CD202;D09;44;CD202;1;0;0.474
BR16+EMB48→CD202;D09;44;CD202;1;1;0.522
BR16+EMB48→CD202;D09;44;CD202;1;1;0.788
BR16+EMB48→CD202;D09;44;CD202;1;1;0.912
BR16+EMB48→CD202;D09;44;CD202;1;1;0.992
BR16+EMB48→CD202;D09;45;CD202;0;0;0.026
BR16+EMB48→CD202;D09;45;CD202;0;0;0.026
BR16+EMB48→CD202;D09;45;CD202;0;0;0.026
BR16+EMB48→CD202;D09;45;CD202;0;0;0.024
BR16+EMB48→CD202;D09;45;CD202;0;0;0.458
BR16+EMB48→CD202;D09;45;CD202;0;0;0.404
BR16+EMB48→CD202;D09;45;CD202;0;0;0.078
BR16+EMB48→CD202;D09;45;CD202;0;0;0.036
BR16+EMB48→CD202;D09;45;CD202;0;0;0.002
BR16+EMB48→CD202;D09;45;CD202;0;0;0.002
BR16+EMB48→CD202;D09;45;CD202;0;0;0.002
BR16+EMB48→CD202;D09;45;CD202;0;0;0.002
BR16+EMB48→CD202;D09;45;CD202;1;1;0.824
BR16+EMB48→CD202;D09;45;CD202;1;1;0.954
BR16+EMB48→CD202;D09;45;CD202;1;1;0.986
BR16+EMB48→CD202;D09;45;CD202;1;1;0.996
BR16+EMB48→CD202;D09;45;CD202;1;1;0.996
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;0;0;0.166
BR16+EMB48→CD202;D09;45;CD202;0;0;0.166
BR16+EMB48→CD202;D09;45;CD202;0;0;0.124
BR16+EMB48→CD202;D09;45;CD202;0;0;0.142
BR16+EMB48→CD202;D09;45;CD202;0;0;0.078
BR16+EMB48→CD202;D09;45;CD202;0;0;0.082
BR16+EMB48→CD202;D09;45;CD202;0;0;0.078
BR16+EMB48→CD202;D09;45;CD202;0;0;0.088
BR16+EMB48→CD202;D09;45;CD202;1;1;0.842
BR16+EMB48→CD202;D09;45;CD202;1;1;0.974
BR16+EMB48→CD202;D09;45;CD202;1;1;0.984
BR16+EMB48→CD202;D09;45;CD202;1;1;0.988
BR16+EMB48→CD202;D09;45;CD202;1;1;0.992
BR16+EMB48→CD202;D09;45;CD202;1;1;0.988
BR16+EMB48→CD202;D09;45;CD202;1;1;0.986
BR16+EMB48→CD202;D09;45;CD202;1;1;0.972
BR16+EMB48→CD202;D09;45;CD202;0;0;0.37
BR16+EMB48→CD202;D09;45;CD202;0;0;0.046
BR16+EMB48→CD202;D09;45;CD202;0;0;0.04
BR16+EMB48→CD202;D09;45;CD202;0;0;0.002
BR16+EMB48→CD202;D09;45;CD202;0;0;0.28
BR16+EMB48→CD202;D09;45;CD202;0;0;0.322
BR16+EMB48→CD202;D09;45;CD202;0;0;0.324
BR16+EMB48→CD202;D09;45;CD202;0;0;0.324
BR16+EMB48→CD202;D09;45;CD202;1;1;0.694
BR16+EMB48→CD202;D09;45;CD202;1;1;0.898
BR16+EMB48→CD202;D09;45;CD202;1;1;0.928
BR16+EMB48→CD202;D09;45;CD202;1;1;0.982
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;1;1;1.0
BR16+EMB48→CD202;D09;45;CD202;0;0;0.0
BR16+EMB48→CD202;D09;45;CD202;0;0;0.0
BR16+EMB48→CD202;D09;45;CD202;0;0;0.0
BR16+EMB48→CD202;D09;45;CD202;0;0;0.0
BR16+EMB48→CD202;D09;45;CD202;0;1;0.66
BR16+EMB48→CD202;D09;45;CD202;0;1;0.592
BR16+EMB48→CD202;D09;45;CD202;0;1;0.55
BR16+EMB48→CD202;D09;45;CD202;0;1;0.512
BR16+EMB48→CD202;D09;45;CD202;1;1;0.558
BR16+EMB48→CD202;D09;45;CD202;1;0;0.5
BR16+EMB48→CD202;D09;45;CD202;1;1;0.514
BR16+EMB48→CD202;D09;45;CD202;1;1;0.534
BR16+EMB48→CD202;D09;45;CD202;1;1;0.512
BR16+EMB48→CD202;D09;45;CD202;1;1;0.796
BR16+EMB48→CD202;D09;45;CD202;1;1;0.886
BR16+EMB48→CD202;D09;45;CD202;1;1;0.976
BR16+EMB48→CD202;D09;46;CD202;0;0;0.016
BR16+EMB48→CD202;D09;46;CD202;0;0;0.016
BR16+EMB48→CD202;D09;46;CD202;0;0;0.016
BR16+EMB48→CD202;D09;46;CD202;0;0;0.016
BR16+EMB48→CD202;D09;46;CD202;0;0;0.394
BR16+EMB48→CD202;D09;46;CD202;0;0;0.342
BR16+EMB48→CD202;D09;46;CD202;0;0;0.064
BR16+EMB48→CD202;D09;46;CD202;0;0;0.026
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;1;1;0.838
BR16+EMB48→CD202;D09;46;CD202;1;1;0.97
BR16+EMB48→CD202;D09;46;CD202;1;1;0.986
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;0;0;0.144
BR16+EMB48→CD202;D09;46;CD202;0;0;0.144
BR16+EMB48→CD202;D09;46;CD202;0;0;0.102
BR16+EMB48→CD202;D09;46;CD202;0;0;0.124
BR16+EMB48→CD202;D09;46;CD202;0;0;0.072
BR16+EMB48→CD202;D09;46;CD202;0;0;0.072
BR16+EMB48→CD202;D09;46;CD202;0;0;0.072
BR16+EMB48→CD202;D09;46;CD202;0;0;0.078
BR16+EMB48→CD202;D09;46;CD202;1;1;0.828
BR16+EMB48→CD202;D09;46;CD202;1;1;0.978
BR16+EMB48→CD202;D09;46;CD202;1;1;0.988
BR16+EMB48→CD202;D09;46;CD202;1;1;0.986
BR16+EMB48→CD202;D09;46;CD202;1;1;0.996
BR16+EMB48→CD202;D09;46;CD202;1;1;0.99
BR16+EMB48→CD202;D09;46;CD202;1;1;0.988
BR16+EMB48→CD202;D09;46;CD202;1;1;0.978
BR16+EMB48→CD202;D09;46;CD202;0;0;0.314
BR16+EMB48→CD202;D09;46;CD202;0;0;0.032
BR16+EMB48→CD202;D09;46;CD202;0;0;0.032
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.318
BR16+EMB48→CD202;D09;46;CD202;0;0;0.374
BR16+EMB48→CD202;D09;46;CD202;0;0;0.378
BR16+EMB48→CD202;D09;46;CD202;0;0;0.378
BR16+EMB48→CD202;D09;46;CD202;1;1;0.686
BR16+EMB48→CD202;D09;46;CD202;1;1;0.908
BR16+EMB48→CD202;D09;46;CD202;1;1;0.914
BR16+EMB48→CD202;D09;46;CD202;1;1;0.982
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;1;1;0.998
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;0;0.0
BR16+EMB48→CD202;D09;46;CD202;0;1;0.622
BR16+EMB48→CD202;D09;46;CD202;0;1;0.576
BR16+EMB48→CD202;D09;46;CD202;0;1;0.52
BR16+EMB48→CD202;D09;46;CD202;0;0;0.496
BR16+EMB48→CD202;D09;46;CD202;1;0;0.498
BR16+EMB48→CD202;D09;46;CD202;1;0;0.44
BR16+EMB48→CD202;D09;46;CD202;1;0;0.452
BR16+EMB48→CD202;D09;46;CD202;1;0;0.468
BR16+EMB48→CD202;D09;46;CD202;1;1;0.516
BR16+EMB48→CD202;D09;46;CD202;1;1;0.782
BR16+EMB48→CD202;D09;46;CD202;1;1;0.884
BR16+EMB48→CD202;D09;46;CD202;1;1;0.976
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.43
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.2
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.162
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.152
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.092
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.086
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.074
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.068
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.986
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.998
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.984
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.98
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.71
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.718
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.754
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.704
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.588
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.562
BR16+CD202→EMB48;D10;42;EMB48;0;0;0.5
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.524
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.766
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.798
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.814
BR16+CD202→EMB48;D10;42;EMB48;0;1;0.794
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.758
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.794
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.942
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.83
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.77
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.688
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.694
BR16+CD202→EMB48;D10;42;EMB48;1;1;0.782
