modelo;modo;genotipo_avaliado;fold;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
svm;por_genotipo;CD202;2;treino;109;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;110;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;111;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;112;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;113;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;114;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;115;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;116;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;117;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;118;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;119;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;120;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;121;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;122;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;123;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;125;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;126;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;127;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D02M;manha;D02
svm;por_genotipo;CD202;2;treino;256;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;258;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;259;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;260;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;261;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;262;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;263;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;264;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;265;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;266;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;268;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;270;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;274;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;275;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;276;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;277;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;280;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;281;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;282;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;283;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;284;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;285;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;286;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;287;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;289;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;290;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;291;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;292;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;293;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;295;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;296;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;298;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;300;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;301;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;302;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;303;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;304;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;305;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;306;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;307;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;308;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;309;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;310;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;311;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;312;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;313;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;314;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;315;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;317;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;318;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;319;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D03M;manha;D03
svm;por_genotipo;CD202;2;treino;448;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;450;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;451;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;452;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;453;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;454;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;455;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;456;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;457;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;458;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;460;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;462;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;466;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;467;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;468;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;469;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;472;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;473;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;474;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;475;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;476;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;477;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;478;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;479;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;481;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;482;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;483;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;484;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;485;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;487;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;488;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;490;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;492;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;493;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;494;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;495;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;496;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;497;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;498;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;499;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;500;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;501;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;502;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;503;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;504;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;505;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;506;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;507;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;509;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;510;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;511;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D04M;manha;D04
svm;por_genotipo;CD202;2;treino;640;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;642;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;643;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;644;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;645;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;646;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;647;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;648;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;649;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;650;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;652;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;654;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;658;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;659;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;660;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;661;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;664;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;665;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;666;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;667;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;668;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;669;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;670;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;671;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;673;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;674;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;675;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;676;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;677;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;679;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;680;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;682;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;684;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;685;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;686;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;687;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;688;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;689;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;690;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;691;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;692;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;693;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;694;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;695;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;696;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;697;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;698;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;699;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;701;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;702;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;703;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D05M;manha;D05
svm;por_genotipo;CD202;2;treino;832;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;834;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;835;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;836;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;837;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;838;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;839;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;840;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;841;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;842;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;844;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;846;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;850;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;851;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;852;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;853;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;856;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;857;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;858;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;859;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;860;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;861;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;862;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;863;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;865;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;866;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;867;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;868;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;869;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;871;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;872;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;874;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D06M;manha;D06
svm;por_genotipo;CD202;2;treino;876;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D06M;manha;D06
