modelo;modo;genotipo_avaliado;fold;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
random_forest;por_genotipo;CD202;1;teste;476;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;490;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;491;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;496;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;506;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;508;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;510;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D03M;manha;D03
random_forest;por_genotipo;CD202;1;teste;645;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;648;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;656;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;657;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;659;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;663;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;668;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;682;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;683;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;688;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;698;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;700;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;702;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D03T;tarde;D03
random_forest;por_genotipo;CD202;1;teste;837;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;840;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;848;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;849;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;851;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;855;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;860;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;874;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;875;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;880;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;890;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;892;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;894;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D04M;manha;D04
random_forest;por_genotipo;CD202;1;teste;1029;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1032;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1040;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1041;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1043;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1047;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1052;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1066;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1067;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1072;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1082;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1084;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1086;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D05M;manha;D05
random_forest;por_genotipo;CD202;1;teste;1221;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1224;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1232;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1233;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1235;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1239;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1244;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1258;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1259;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1264;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1274;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1276;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1278;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D06M;manha;D06
random_forest;por_genotipo;CD202;1;teste;1410;B1_CD202_IRR_REP_RECUP00002.asd;B1;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1412;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1414;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1422;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1428;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1437;B2_CD202_NIRR_REP_RECUP00001.asd;B2;CD202;NIRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1442;B2_CD202_NIRR_REP_RECUP00006.asd;B2;CD202;NIRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1445;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1450;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1455;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1461;B4_CD202_IRR_REP_RECUP00001.asd;B4;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1466;B4_CD202_IRR_REP_RECUP00006.asd;B4;CD202;IRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1469;B4_CD202_NIRR_REP_RECUP00001.asd;B4;CD202;NIRRIG;D09M;manha;D09
random_forest;por_genotipo;CD202;1;teste;1606;B1_CD202_IRR_REP_RECUP00002.asd;B1;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1608;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1610;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1614;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1620;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1629;B2_CD202_NIRR_REP_RECUP00001.asd;B2;CD202;NIRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1634;B2_CD202_NIRR_REP_RECUP00006.asd;B2;CD202;NIRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1637;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1642;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1647;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1653;B4_CD202_IRR_REP_RECUP00001.asd;B4;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1658;B4_CD202_IRR_REP_RECUP00006.asd;B4;CD202;IRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1661;B4_CD202_NIRR_REP_RECUP00001.asd;B4;CD202;NIRRIG;D09T;tarde;D09
random_forest;por_genotipo;CD202;1;teste;1750;B1_CD202_IRR_REP_RECUP00002.asd;B1;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1752;B1_CD202_IRR_REP_RECUP00004.asd;B1;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1754;B1_CD202_IRR_REP_RECUP00006.asd;B1;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1758;B1_CD202_NIRR_REP_RECUP00002.asd;B1;CD202;NIRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1796;B2_CD202_IRR_REP_RECUP00000.asd;B2;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1806;B2_CD202_NIRR_REP_RECUP00010.asd;B2;CD202;NIRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1807;B2_CD202_NIRR_REP_RECUP00011.asd;B2;CD202;NIRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1845;B3_CD202_IRR_REP_RECUP00001.asd;B3;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1850;B3_CD202_IRR_REP_RECUP00006.asd;B3;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1855;B3_CD202_NIRR_REP_RECUP00003.asd;B3;CD202;NIRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1893;B4_CD202_IRR_REP_RECUP00001.asd;B4;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1898;B4_CD202_IRR_REP_RECUP00006.asd;B4;CD202;IRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;1;teste;1901;B4_CD202_NIRR_REP_RECUP00001.asd;B4;CD202;NIRRIG;D10M;manha;D10
random_forest;por_genotipo;CD202;2;treino;64;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;66;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;68;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;69;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;70;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;71;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;72;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;73;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;75;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;77;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;78;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;79;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;80;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;81;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;82;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;83;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;84;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;85;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;86;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;87;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;88;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;89;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;90;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;91;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;92;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;93;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;95;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;96;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;97;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;103;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;104;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;105;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;106;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;107;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;108;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;109;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;110;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;112;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;113;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;114;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;115;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;116;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;117;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;118;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;119;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;120;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;121;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;122;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;123;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;124;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;126;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D02M;manha;D02
random_forest;por_genotipo;CD202;2;treino;256;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;258;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;260;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;261;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;262;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;263;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;264;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;265;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;267;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;269;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;270;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;271;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;272;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;273;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;274;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;275;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;276;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;277;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;278;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;279;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;280;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;281;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;282;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;283;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;284;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;285;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;287;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;288;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;289;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;295;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;296;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;297;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;298;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;299;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;300;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;301;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;302;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;304;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;305;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;306;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;307;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;308;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;309;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;310;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;311;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;312;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D02T;tarde;D02
random_forest;por_genotipo;CD202;2;treino;313;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02T;tarde;D02
