genotipo;condicao;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;IRRIG;1724;28;0.9461501753371576;0.1584039372100755;0.5289791914637059;True;True
BR16;IRRIG;1725;28;0.9461723458655344;0.1586089595922333;0.5289791914637059;True;True
BR16;IRRIG;1726;28;0.9461089626489302;0.15802350800332826;0.5289791914637059;True;True
BR16;IRRIG;1727;28;0.946063688736585;0.1576066164468659;0.5289791914637059;True;True
BR16;IRRIG;1728;28;0.9460115663499655;0.15712799026251528;0.5289791914637059;True;True
BR16;IRRIG;1729;28;0.9459200844778332;0.15629136094878088;0.5289791914637059;True;True
BR16;IRRIG;1730;28;0.9456836938784317;0.154149574989837;0.5289791914637059;True;True
BR16;IRRIG;1731;28;0.9453377986855493;0.15106722677356804;0.5289791914637059;True;True
BR16;IRRIG;1732;28;0.9451086973274141;0.14905893930451353;0.5289791914637059;True;True
BR16;IRRIG;1733;28;0.9451521777801412;0.14943806505902296;0.5289791914637059;True;True
BR16;IRRIG;1734;28;0.9454333463748948;0.15191259621018544;0.5289791914637059;True;True
BR16;IRRIG;1735;28;0.9459267460074591;0.15635213568517403;0.5289791914637059;True;True
BR16;IRRIG;1736;28;0.9464091428680578;0.1608149267268768;0.5289791914637059;True;True
BR16;IRRIG;1737;28;0.9468632657714365;0.16512924886856728;0.5289791914637059;True;True
BR16;IRRIG;1738;28;0.9471288935723996;0.16770465736079887;0.5289791914637059;True;True
BR16;IRRIG;1739;28;0.9471717382600238;0.16812368954533985;0.5289791914637059;True;True
BR16;IRRIG;1740;28;0.9471673267942917;0.1680804974765463;0.5289791914637059;True;True
BR16;IRRIG;1741;28;0.9471534108433682;0.1679443186769629;0.5289791914637059;True;True
BR16;IRRIG;1742;28;0.9473356816960115;0.16973647965860483;0.5289791914637059;True;True
BR16;IRRIG;1743;28;0.9477096953637116;0.17347202745479362;0.5289791914637059;True;True
BR16;IRRIG;1744;28;0.9479483937170432;0.17589744087335502;0.5289791914637059;True;True
BR16;IRRIG;1745;28;0.9483467788257663;0.18001836188832376;0.5289791914637059;True;True
BR16;IRRIG;1746;28;0.9487904158198949;0.1847165447399971;0.5289791914637059;True;True
BR16;IRRIG;1747;28;0.9489819789184654;0.18678136283443597;0.5289791914637059;True;True
BR16;IRRIG;1748;28;0.9490709368508593;0.18774771513236665;0.5289791914637059;True;True
BR16;IRRIG;1749;28;0.9490708957660972;0.18774726772584915;0.5289791914637059;True;True
BR16;IRRIG;1750;28;0.9491225920147697;0.18831103868748966;0.5289791914637059;True;True
BR16;IRRIG;1751;28;0.9492614401401667;0.18983325921753108;0.5289791914637059;True;True
BR16;IRRIG;1752;28;0.9496255031423642;0.19388051845972082;0.5289791914637059;True;True
BR16;IRRIG;1753;28;0.9500258565000792;0.19842602918083496;0.5289791914637059;True;True
BR16;IRRIG;1754;28;0.9502477247929767;0.2009884648338286;0.5289791914637059;True;True
BR16;IRRIG;1755;28;0.950314617523155;0.20176716665624073;0.5289791914637059;True;True
BR16;IRRIG;1756;28;0.9504859995898867;0.2037752891333524;0.5289791914637059;True;True
BR16;IRRIG;1757;28;0.9504567131042981;0.20343079835497246;0.5289791914637059;True;True
BR16;IRRIG;1758;28;0.950335887537012;0.2020153701976795;0.5289791914637059;True;True
BR16;IRRIG;1759;28;0.9502769761047188;0.20132862997689122;0.5289791914637059;True;True
BR16;IRRIG;1760;28;0.9500245995723123;0.19841160115935425;0.5289791914637059;True;True
BR16;IRRIG;1761;28;0.9498712312770875;0.19665857492287103;0.5289791914637059;True;True
BR16;IRRIG;1762;28;0.949766278716105;0.19546744224714602;0.5289791914637059;True;True
BR16;IRRIG;1763;28;0.9497472484618961;0.1952521992894608;0.5289791914637059;True;True
BR16;IRRIG;1764;28;0.9499530073133229;0.19759145008486778;0.5289791914637059;True;True
BR16;IRRIG;1765;28;0.950241026742301;0.20091064948990767;0.5289791914637059;True;True
BR16;IRRIG;1766;28;0.9501830343496674;0.20023810924409485;0.5289791914637059;True;True
BR16;IRRIG;1767;28;0.9498830742986168;0.19679341673504913;0.5289791914637059;True;True
BR16;IRRIG;1768;28;0.9501409843049226;0.19975178853118125;0.5289791914637059;True;True
BR16;IRRIG;1769;28;0.9505512410485553;0.2045446949826677;0.5289791914637059;True;True
BR16;IRRIG;1770;28;0.9506837570463005;0.20611594253376975;0.5289791914637059;True;True
BR16;IRRIG;1771;28;0.9508135641700125;0.2076661142984575;0.5289791914637059;True;True
BR16;IRRIG;1772;28;0.9509423676785633;0.20921516404485152;0.5289791914637059;True;True
BR16;IRRIG;1773;28;0.951140332776939;0.2116172159948938;0.5289791914637059;True;True
BR16;IRRIG;1774;28;0.9513952452656403;0.21474845498795064;0.5289791914637059;True;True
BR16;IRRIG;1775;28;0.951678014332478;0.21827270310614394;0.5289791914637059;True;True
BR16;IRRIG;1776;28;0.951883687487295;0.2208700084413277;0.5289791914637059;True;True
BR16;IRRIG;1777;28;0.9524193814904959;0.2277709240273868;0.5289791914637059;True;True
BR16;IRRIG;1778;28;0.9530716700579737;0.23644412858611086;0.5289791914637059;True;True
BR16;IRRIG;1779;28;0.953554849753285;0.24306427622241739;0.5289791914637059;True;True
BR16;IRRIG;1780;28;0.9538243529917412;0.24683035704088274;0.5289791914637059;True;True
BR16;IRRIG;1781;28;0.953954727340645;0.24867133700473548;0.5289791914637059;True;True
BR16;IRRIG;1782;28;0.9539870031078794;0.24912902818454474;0.5289791914637059;True;True
BR16;IRRIG;1783;28;0.9541220716992957;0.2510527443114998;0.5289791914637059;True;True
BR16;IRRIG;1784;28;0.9543796367347082;0.2547586911650316;0.5289791914637059;True;True
BR16;IRRIG;1785;28;0.9547187059278994;0.25971314892784725;0.5289791914637059;True;True
BR16;IRRIG;1786;28;0.9550683646349984;0.26491353229070763;0.5289791914637059;True;True
BR16;IRRIG;1787;28;0.9555466836415757;0.2721793301159192;0.5291372569362562;True;True
BR16;IRRIG;1788;28;0.9561249381399761;0.28120094317055466;0.5359620312952381;True;True
BR16;IRRIG;1789;28;0.9565560420421598;0.2880986468547055;0.538210601227054;True;True
BR16;IRRIG;1790;28;0.9569368162247832;0.29431476310324317;0.538210601227054;True;True
BR16;IRRIG;1791;28;0.9572633651436222;0.29973900744394194;0.538210601227054;True;True
BR16;IRRIG;1792;28;0.9574707293541316;0.3032285890885403;0.538210601227054;True;True
BR16;IRRIG;1793;28;0.9577125125889879;0.3073418899186877;0.538210601227054;True;True
BR16;IRRIG;1794;28;0.9579671325744881;0.31172565536215324;0.538210601227054;True;True
BR16;IRRIG;1795;28;0.9580394871743227;0.3129811664468639;0.538210601227054;True;True
BR16;IRRIG;1796;28;0.9578482107214505;0.30967152206149606;0.538210601227054;True;True
BR16;IRRIG;1797;28;0.9575505347916116;0.3045809573513347;0.538210601227054;True;True
BR16;IRRIG;1798;28;0.9571152988861346;0.29726877390835305;0.538210601227054;True;True
BR16;IRRIG;1799;28;0.9565545213108615;0.28807405452630563;0.538210601227054;True;True
BR16;IRRIG;1800;28;0.9559868879860385;0.27902329052004154;0.5348381017351451;True;True
BR16;IRRIG;1801;28;0.9554160232471844;0.270177012696198;0.5289791914637059;True;True
BR16;IRRIG;1802;28;0.9550186041881905;0.26416776726992064;0.5289791914637059;True;True
BR16;IRRIG;1803;28;0.9548613882513394;0.26182398367431226;0.5289791914637059;True;True
BR16;IRRIG;1804;28;0.9549525242375727;0.2631803466129976;0.5289791914637059;True;True
BR16;IRRIG;1805;28;0.9552255531270865;0.2672818056605858;0.5289791914637059;True;True
BR16;IRRIG;1806;28;0.9553649192920828;0.2693974652026786;0.5289791914637059;True;True
BR16;IRRIG;1807;28;0.9554759146130065;0.27109317906078384;0.5289791914637059;True;True
BR16;IRRIG;1808;28;0.9554954885355286;0.27139320719031657;0.5289791914637059;True;True
BR16;IRRIG;1809;28;0.955299498173433;0.2684024682774956;0.5289791914637059;True;True
BR16;IRRIG;1810;28;0.9549543613449147;0.2632077531080971;0.5289791914637059;True;True
BR16;IRRIG;1811;28;0.9544608043321438;0.2559368336139254;0.5289791914637059;True;True
BR16;IRRIG;1812;28;0.9539500307093858;0.2486047998148852;0.5289791914637059;True;True
BR16;IRRIG;1813;28;0.9533364673895119;0.24005132826433645;0.5289791914637059;True;True
BR16;IRRIG;1814;28;0.9529235067497506;0.23444765807126244;0.5289791914637059;True;True
BR16;IRRIG;1815;28;0.9526320931492156;0.23056632815362044;0.5289791914637059;True;True
BR16;IRRIG;1816;28;0.952359839297872;0.22699409244525848;0.5289791914637059;True;True
BR16;IRRIG;1817;28;0.9521409983515836;0.22416005562165559;0.5289791914637059;True;True
BR16;IRRIG;1818;28;0.9520120806540272;0.22250600607123155;0.5289791914637059;True;True
BR16;IRRIG;1819;28;0.9519612845537143;0.22185740986984204;0.5289791914637059;True;True
BR16;IRRIG;1820;28;0.9518439836336997;0.22036637644209117;0.5289791914637059;True;True
BR16;IRRIG;1821;28;0.9516556407438161;0.2179918917717022;0.5289791914637059;True;True
BR16;IRRIG;1822;28;0.9514993887134041;0.21604018046383033;0.5289791914637059;True;True
BR16;IRRIG;1823;28;0.9512411816868689;0.21285083893980744;0.5289791914637059;True;True
BR16;IRRIG;1824;28;0.9507556735104987;0.20697342314691103;0.5289791914637059;True;True
BR16;IRRIG;1825;28;0.9502875091276095;0.2014512525967771;0.5289791914637059;True;True
BR16;IRRIG;1826;28;0.9498113113798751;0.1959776864660242;0.5289791914637059;True;True
BR16;IRRIG;1827;28;0.9499729268974066;0.19781932227602878;0.5289791914637059;True;True
BR16;IRRIG;1828;28;0.9506607357344202;0.20584216218077633;0.5289791914637059;True;True
BR16;IRRIG;1829;28;0.9489898168180995;0.18686631463058412;0.5289791914637059;True;True
BR16;IRRIG;1830;28;0.9451961505201918;0.14982244395160776;0.5289791914637059;True;True
BR16;IRRIG;1831;28;0.9402735539605825;0.1123192567770867;0.5254843055137415;True;True
BR16;IRRIG;1832;28;0.9389546084456375;0.1039687432350021;0.5254843055137415;True;True
BR16;IRRIG;1833;28;0.9475721821092071;0.17208944034746226;0.5289791914637059;True;True
BR16;IRRIG;1834;28;0.9503890520742538;0.20263702148426888;0.5289791914637059;True;True
BR16;IRRIG;1835;28;0.9525946711965807;0.2300722418709057;0.5289791914637059;True;True
BR16;IRRIG;1836;28;0.9495291688895399;0.19280164684036455;0.5289791914637059;True;True
BR16;IRRIG;1837;28;0.9498643870542791;0.19658068828000919;0.5289791914637059;True;True
BR16;IRRIG;1838;28;0.9500446148094043;0.1986414704184431;0.5289791914637059;True;True
BR16;IRRIG;1839;28;0.9501788017042597;0.20018910673014723;0.5289791914637059;True;True
BR16;IRRIG;1840;28;0.9503562482440058;0.20225323369032217;0.5289791914637059;True;True
BR16;IRRIG;1841;28;0.9504757159820202;0.2036542624066996;0.5289791914637059;True;True
BR16;IRRIG;1842;28;0.9504100161788126;0.20288265153865898;0.5289791914637059;True;True
BR16;IRRIG;1843;28;0.9504198900214418;0.2029984379394738;0.5289791914637059;True;True
BR16;IRRIG;1844;28;0.9502579678101353;0.20110751944988164;0.5289791914637059;True;True
BR16;IRRIG;1845;28;0.949879804721971;0.19675618133899098;0.5289791914637059;True;True
BR16;IRRIG;1846;28;0.9496449114399723;0.19409857166467076;0.5289791914637059;True;True
BR16;IRRIG;1847;28;0.9496862727217673;0.1945640469837276;0.5289791914637059;True;True
BR16;IRRIG;1848;28;0.9504051837866304;0.20282600688782654;0.5289791914637059;True;True
BR16;IRRIG;1849;28;0.9507967373162421;0.2074645473347546;0.5289791914637059;True;True
BR16;IRRIG;1850;28;0.9511899953658419;0.21222386569336876;0.5289791914637059;True;True
BR16;IRRIG;1851;28;0.9521382467360293;0.22412463225700247;0.5289791914637059;True;True
BR16;IRRIG;1852;28;0.9535488566728147;0.24298113018322504;0.5289791914637059;True;True
BR16;IRRIG;1853;28;0.9553908930365537;0.26979342009423657;0.5289791914637059;True;True
BR16;IRRIG;1854;28;0.9570023949552467;0.2953971359966774;0.538210601227054;True;True
BR16;IRRIG;1855;28;0.9585969879064895;0.3228012306824151;0.5396113678310114;True;True
BR16;IRRIG;1856;28;0.9599554065826432;0.34782591952535125;0.554307422321034;True;True
BR16;IRRIG;1857;28;0.9615358353170164;0.37892941090437926;0.5764931290998669;True;True
BR16;IRRIG;1858;28;0.962873014913001;0.4069314572248104;0.5936105396643571;True;True
BR16;IRRIG;1859;28;0.9650454479269984;0.4556866448339483;0.6319224533836565;True;True
BR16;IRRIG;1860;28;0.9669734718932482;0.5021972131524054;0.6769723589221144;True;True
BR16;IRRIG;1861;28;0.9687058413894472;0.5463471865017928;0.707073840627925;True;True
BR16;IRRIG;1862;28;0.9703438782130885;0.5898376656777938;0.7345467196771899;True;True
BR16;IRRIG;1863;28;0.9718981601024531;0.6323042848815517;0.7494450485650817;True;True
BR16;IRRIG;1864;28;0.9729838008633497;0.662420394110806;0.7655341213628247;True;True
BR16;IRRIG;1865;28;0.9742318505398652;0.697232086101728;0.7835786227278722;True;True
BR16;IRRIG;1866;28;0.975664160375913;0.7370248020849391;0.8171015508520054;True;True
BR16;IRRIG;1867;28;0.9768206916436352;0.7686613796381575;0.8386087686896443;True;True
BR16;IRRIG;1868;28;0.9777747277964526;0.794170861103457;0.8563198606363069;True;True
BR16;IRRIG;1869;28;0.9784733582487647;0.8123894492850987;0.8660114739184896;True;True
BR16;IRRIG;1870;28;0.9789559208960561;0.8246969492256926;0.8714870095355934;True;True
BR16;IRRIG;1871;28;0.9792710584230028;0.8325970810600041;0.876170658416659;True;True
BR16;IRRIG;1872;28;0.9795352065577123;0.8391287463464422;0.8798839768694033;True;True
BR16;IRRIG;1873;28;0.9809111596470818;0.8716412536102816;0.9065599448046082;True;True
BR16;IRRIG;1874;28;0.9824038342294202;0.9035112303737208;0.9316749791334848;True;True
BR16;IRRIG;1875;28;0.9836058559548144;0.92612135939338;0.9421263712571148;True;True
BR16;IRRIG;1876;28;0.9840785648436728;0.9341889879527835;0.9421263712571148;True;True
BR16;IRRIG;1877;28;0.9841141545912976;0.9347767749918228;0.9421263712571148;True;True
BR16;IRRIG;1878;28;0.9837902681657448;0.9293259481587096;0.9421263712571148;True;True
BR16;IRRIG;1879;28;0.9836358853601012;0.9266481346696175;0.9421263712571148;True;True
BR16;IRRIG;1880;28;0.9825815759128605;0.9070363510727958;0.9324970205765936;True;True
BR16;IRRIG;1881;28;0.9812359756003419;0.8789026267400544;0.9122617851436496;True;True
BR16;IRRIG;1882;28;0.9795214972047642;0.838791855393219;0.8798839768694033;True;True
BR16;IRRIG;1883;28;0.9778632052128691;0.7965019514984653;0.8570962762452006;True;True
BR16;IRRIG;1884;28;0.9762915316862583;0.7542649754134736;0.828157100949162;True;True
BR16;IRRIG;1885;28;0.9746479486871314;0.7088311791465991;0.7931329778667074;True;True
BR16;IRRIG;1886;28;0.9717768556358187;0.6289578373534832;0.748080269386275;True;True
BR16;IRRIG;1887;28;0.9669827357351942;0.5024276311839468;0.6769723589221144;True;True
BR16;IRRIG;1888;28;0.9614301204048833;0.3767815846845493;0.5745769504516847;True;True
BR16;IRRIG;1889;28;0.9547340548682487;0.259939479026597;0.5289791914637059;True;True
BR16;IRRIG;1890;28;0.9505864614412662;0.20496119684208908;0.5289791914637059;True;True
BR16;IRRIG;1891;28;0.9507898170541488;0.2073817038681644;0.5289791914637059;True;True
BR16;IRRIG;1892;28;0.9548206205196118;0.2612192905860331;0.5289791914637059;True;True
BR16;IRRIG;1893;28;0.9588699084014374;0.32770349650365105;0.5396113678310114;True;True
BR16;IRRIG;1894;28;0.9663919968291378;0.4878637764900069;0.663533558077589;True;True
BR16;IRRIG;1895;28;0.9732217124438612;0.6690490942318288;0.7683200964554764;True;True
BR16;IRRIG;1896;28;0.9787486379342913;0.8194402506081679;0.8699130196673667;True;True
BR16;IRRIG;1897;28;0.9826581660406264;0.9085364693101108;0.9328231548986607;True;True
BR16;IRRIG;1898;28;0.9845930169240271;0.9424133376026373;0.9461036492525742;True;True
BR16;IRRIG;1899;28;0.984065872280095;0.9339786916055537;0.9421263712571148;True;True
BR16;IRRIG;1900;28;0.982612428561252;0.9076420180178959;0.9326521938650824;True;True
BR16;IRRIG;1901;28;0.9813941276667986;0.8823753641303435;0.9144779544372584;True;True
BR16;IRRIG;1902;28;0.9788074737288401;0.8209370292685136;0.870545552240007;True;True
BR16;IRRIG;1903;28;0.9758285344795442;0.741557112213524;0.8203525550970538;True;True
BR16;IRRIG;1904;28;0.9729939379036476;0.6627026843949202;0.7655341213628247;True;True
BR16;IRRIG;1905;28;0.9710034706151581;0.6077409314181862;0.7410912235498268;True;True
BR16;IRRIG;1906;28;0.9696167346371728;0.5703459819371399;0.7252198443602442;True;True
BR16;IRRIG;1907;28;0.9682431812814952;0.5343550464834862;0.7017924622518932;True;True
BR16;IRRIG;1908;28;0.9671186114287933;0.5058145594887645;0.6793881214875286;True;True
BR16;IRRIG;1909;28;0.9666532332879872;0.4942715262783233;0.669584478465549;True;True
BR16;IRRIG;1910;28;0.9657582354019949;0.4725390567495858;0.6487132566220887;True;True
BR16;IRRIG;1911;28;0.964513360050466;0.44337778701463426;0.6237090817332064;True;True
BR16;IRRIG;1912;28;0.9630984806639221;0.411804946887965;0.5985910319399123;True;True
BR16;IRRIG;1913;28;0.9618198381124232;0.38474743388560595;0.5802330786024837;True;True
BR16;IRRIG;1914;28;0.9605837903160879;0.3599348760212754;0.5655054680413087;True;True
BR16;IRRIG;1915;28;0.9595214751689953;0.3396616177054691;0.5489724018234178;True;True
BR16;IRRIG;1916;28;0.9585688468339945;0.3222993140332895;0.5396113678310114;True;True
BR16;IRRIG;1917;28;0.9579527689523254;0.31147693130904297;0.538210601227054;True;True
BR16;IRRIG;1918;28;0.9574011550598063;0.302053854540691;0.538210601227054;True;True
BR16;IRRIG;1919;28;0.9569557423102837;0.2946267796798866;0.538210601227054;True;True
BR16;IRRIG;1920;28;0.956497607564665;0.28715501114791236;0.538210601227054;True;True
BR16;IRRIG;1921;28;0.9560785633765957;0.280467732461116;0.5359620312952381;True;True
BR16;IRRIG;1922;28;0.9557586331882437;0.275455626368433;0.5324783126123055;True;True
BR16;IRRIG;1923;28;0.9554770292505311;0.2711102561865766;0.5289791914637059;True;True
BR16;IRRIG;1924;28;0.9552104638122761;0.2670536393485986;0.5289791914637059;True;True
BR16;IRRIG;1925;28;0.9549238939037519;0.2627535638021693;0.5289791914637059;True;True
BR16;IRRIG;1926;28;0.9547409637408557;0.26004141309205364;0.5289791914637059;True;True
BR16;IRRIG;1927;28;0.9546371719469134;0.258513866153979;0.5289791914637059;True;True
BR16;IRRIG;1928;28;0.9544867706637684;0.25631477682498605;0.5289791914637059;True;True
BR16;IRRIG;1929;28;0.9544101286832529;0.2552007006792417;0.5289791914637059;True;True
BR16;IRRIG;1930;28;0.9544608849813071;0.25593800668872924;0.5289791914637059;True;True
BR16;IRRIG;1931;28;0.9544825889587857;0.2562538773713338;0.5289791914637059;True;True
BR16;IRRIG;1932;28;0.9544978630457363;0.2564763822480236;0.5289791914637059;True;True
BR16;IRRIG;1933;28;0.954539718364414;0.2570870075205176;0.5289791914637059;True;True
BR16;IRRIG;1934;28;0.9546402996659041;0.25855977906193994;0.5289791914637059;True;True
BR16;IRRIG;1935;28;0.9548357268780049;0.26144321039739604;0.5289791914637059;True;True
BR16;IRRIG;1936;28;0.9550546561350272;0.2647078924157648;0.5289791914637059;True;True
BR16;IRRIG;1937;28;0.9552430315980823;0.26754631764128367;0.5289791914637059;True;True
BR16;IRRIG;1938;28;0.9555078084171958;0.27158219825025953;0.5289791914637059;True;True
BR16;IRRIG;1939;28;0.9558130678391328;0.27630273712736486;0.5334170244664049;True;True
BR16;IRRIG;1940;28;0.9561809205052598;0.28208832201749806;0.5359620312952381;True;True
BR16;IRRIG;1941;28;0.9564901529723275;0.2870348262317334;0.538210601227054;True;True
BR16;IRRIG;1942;28;0.9567449107807563;0.2911673346497192;0.538210601227054;True;True
BR16;IRRIG;1943;28;0.9570470362569834;0.29613593054374;0.538210601227054;True;True
BR16;IRRIG;1944;28;0.9573343660738691;0.3009298743811373;0.538210601227054;True;True
BR16;IRRIG;1945;28;0.9575919907404785;0.3052855251832859;0.538210601227054;True;True
BR16;IRRIG;1946;28;0.957822366974003;0.3092266710668247;0.538210601227054;True;True
BR16;IRRIG;1947;28;0.9580600595593114;0.31333893551093045;0.538210601227054;True;True
BR16;IRRIG;1948;28;0.9582495774870556;0.316651342543532;0.538210601227054;True;True
BR16;IRRIG;1949;28;0.9582657939697331;0.3169361641993553;0.538210601227054;True;True
BR16;IRRIG;1950;28;0.9582633398629973;0.31689304689215514;0.538210601227054;True;True
BR16;IRRIG;1951;28;0.9582197613784129;0.3161282329477393;0.538210601227054;True;True
BR16;IRRIG;1952;28;0.9581880867385603;0.31557332757207374;0.538210601227054;True;True
BR16;IRRIG;1953;28;0.958039838961337;0.3129872813321517;0.538210601227054;True;True
BR16;IRRIG;1954;28;0.9579160600250468;0.3108420468451606;0.538210601227054;True;True
BR16;IRRIG;1955;28;0.9577603633648387;0.30816164591950457;0.538210601227054;True;True
BR16;IRRIG;1956;28;0.9574464867170609;0.3028188117708551;0.538210601227054;True;True
BR16;IRRIG;1957;28;0.9570096018771547;0.2955162981632422;0.538210601227054;True;True
BR16;IRRIG;1958;28;0.956963461091117;0.2947541151589834;0.538210601227054;True;True
BR16;IRRIG;1959;28;0.9569920081687098;0.29522547067712274;0.538210601227054;True;True
BR16;IRRIG;1960;28;0.9570107525689747;0.29553532806383664;0.538210601227054;True;True
BR16;IRRIG;1961;28;0.9570423697200595;0.29605862573039626;0.538210601227054;True;True
BR16;IRRIG;1962;28;0.9570187475907448;0.29566757768639845;0.538210601227054;True;True
BR16;IRRIG;1963;28;0.9568655030061696;0.29314169015292046;0.538210601227054;True;True
BR16;IRRIG;1964;28;0.9569853161174282;0.29511491556111624;0.538210601227054;True;True
BR16;IRRIG;1965;28;0.9573634601321065;0.3014190449637275;0.538210601227054;True;True
BR16;IRRIG;1966;28;0.9578601652570405;0.30987748339335713;0.538210601227054;True;True
BR16;IRRIG;1967;28;0.9581745232424114;0.31533596526099017;0.538210601227054;True;True
BR16;IRRIG;1968;28;0.9583114688415989;0.31773956339062126;0.538210601227054;True;True
BR16;IRRIG;1969;28;0.958318354971559;0.3178608381307438;0.538210601227054;True;True
BR16;IRRIG;1970;28;0.9583947817012162;0.31920948244211195;0.538403493823003;True;True
BR16;IRRIG;1971;28;0.9585787931609097;0.3224766381474321;0.5396113678310114;True;True
BR16;IRRIG;1972;28;0.9586876458625203;0.32442270270195384;0.5396113678310114;True;True
BR16;IRRIG;1973;28;0.9588077866847089;0.3265821398389778;0.5396113678310114;True;True
BR16;IRRIG;1974;28;0.9588302650862138;0.32698752104795664;0.5396113678310114;True;True
BR16;IRRIG;1975;28;0.9588605212023642;0.3275338398921879;0.5396113678310114;True;True
BR16;IRRIG;1976;28;0.958616330321311;0.3231466021896462;0.5396113678310114;True;True
BR16;IRRIG;1977;28;0.9580986117721113;0.3140103335729917;0.538210601227054;True;True
BR16;IRRIG;1978;28;0.9576185833669805;0.30573822571178777;0.538210601227054;True;True
BR16;IRRIG;1979;28;0.9569736222356425;0.29492181543434925;0.538210601227054;True;True
BR16;IRRIG;1980;28;0.9561893916764684;0.28222281511402103;0.5359620312952381;True;True
BR16;IRRIG;1981;28;0.9553065100151465;0.2685089540087672;0.5289791914637059;True;True
BR16;IRRIG;1982;28;0.954503289623919;0.2565554760040425;0.5289791914637059;True;True
BR16;IRRIG;1983;28;0.9537738123766484;0.246120047146414;0.5289791914637059;True;True
BR16;IRRIG;1984;28;0.9533286389076078;0.23994396170793342;0.5289791914637059;True;True
BR16;IRRIG;1985;28;0.9529154791395958;0.23433993372268846;0.5289791914637059;True;True
BR16;IRRIG;1986;28;0.9524366657561382;0.22799688959995984;0.5289791914637059;True;True
BR16;IRRIG;1987;28;0.9518548228717115;0.2205037624969476;0.5289791914637059;True;True
BR16;IRRIG;1988;28;0.9512077522446009;0.21244117004484397;0.5289791914637059;True;True
BR16;IRRIG;1989;28;0.9510383338885156;0.21037636749717303;0.5289791914637059;True;True
BR16;IRRIG;1990;28;0.9509303826487475;0.2090705684104554;0.5289791914637059;True;True
BR16;IRRIG;1991;28;0.9507871751068285;0.20735008496274576;0.5289791914637059;True;True
BR16;IRRIG;1992;28;0.950544482905247;0.20446486748967163;0.5289791914637059;True;True
BR16;IRRIG;1993;28;0.9506568392971606;0.2057958578944647;0.5289791914637059;True;True
BR16;IRRIG;1994;28;0.9507296378609638;0.20666260456138652;0.5289791914637059;True;True
BR16;IRRIG;1995;28;0.9507711393741027;0.2071582663800402;0.5289791914637059;True;True
BR16;IRRIG;1996;28;0.9507761553687022;0.2072182494411493;0.5289791914637059;True;True
BR16;IRRIG;1997;28;0.9506791766656515;0.2060614430918229;0.5289791914637059;True;True
BR16;IRRIG;1998;28;0.9507956610027162;0.20745166057895426;0.5289791914637059;True;True
BR16;IRRIG;1999;28;0.9509968304179848;0.20987342738038267;0.5289791914637059;True;True
BR16;IRRIG;2000;28;0.9512321581563074;0.21274018489439278;0.5289791914637059;True;True
BR16;IRRIG;2001;28;0.9513533941665264;0.2142314057284712;0.5289791914637059;True;True
BR16;IRRIG;2002;28;0.951281219646025;0.21334247029289138;0.5289791914637059;True;True
BR16;IRRIG;2003;28;0.9513242894309392;0.21387252046351612;0.5289791914637059;True;True
BR16;IRRIG;2004;28;0.9514005466283167;0.21481403415243167;0.5289791914637059;True;True
BR16;IRRIG;2005;28;0.9516806966898237;0.218306392141496;0.5289791914637059;True;True
BR16;IRRIG;2006;28;0.9519151719950992;0.22127014447045523;0.5289791914637059;True;True
BR16;IRRIG;2007;28;0.952078525787712;0.22335708914176994;0.5289791914637059;True;True
BR16;IRRIG;2008;28;0.952147694151408;0.22424627686785603;0.5289791914637059;True;True
BR16;IRRIG;2009;28;0.9521452236635048;0.22421446100837877;0.5289791914637059;True;True
BR16;IRRIG;2010;28;0.9522283089410998;0.22528677430666838;0.5289791914637059;True;True
BR16;IRRIG;2011;28;0.9521937595962868;0.2248402955938329;0.5289791914637059;True;True
BR16;IRRIG;2012;28;0.9520886717950454;0.22348731424278573;0.5289791914637059;True;True
BR16;IRRIG;2013;28;0.9520316243007713;0.22275602242790937;0.5289791914637059;True;True
BR16;IRRIG;2014;28;0.9520835566109402;0.22342165145744736;0.5289791914637059;True;True
BR16;IRRIG;2015;28;0.9524783342208742;0.2285424980201251;0.5289791914637059;True;True
BR16;IRRIG;2016;28;0.9529163583440629;0.23435172973827118;0.5289791914637059;True;True
BR16;IRRIG;2017;28;0.9534241506145571;0.24125691523548637;0.5289791914637059;True;True
BR16;IRRIG;2018;28;0.9540141318678099;0.24951432653677785;0.5289791914637059;True;True
BR16;IRRIG;2019;28;0.9545562746241258;0.2573289098932383;0.5289791914637059;True;True
BR16;IRRIG;2020;28;0.9549812598985873;0.2636093284818094;0.5289791914637059;True;True
BR16;IRRIG;2021;28;0.9554704051028401;0.2710087831783592;0.5289791914637059;True;True
BR16;IRRIG;2022;28;0.9558458043547722;0.27681330022144207;0.5334170244664049;True;True
BR16;IRRIG;2023;28;0.9561595245490803;0.28174888086499206;0.5359620312952381;True;True
BR16;IRRIG;2024;28;0.956561635153184;0.2881891111242642;0.538210601227054;True;True
BR16;IRRIG;2025;28;0.9570250304404339;0.295771541770496;0.538210601227054;True;True
BR16;IRRIG;2026;28;0.9574534474202246;0.30293642041962326;0.538210601227054;True;True
BR16;IRRIG;2027;28;0.95797558895088;0.3118721680324056;0.538210601227054;True;True
BR16;IRRIG;2028;28;0.9588980440571906;0.3282124427052612;0.5396113678310114;True;True
